CustomerID,Recency,Frequency,Monetary,Churn_Prob,KMeans_Cluster
CUST030809,205,4,5302.610000000001,0.0,1
CUST030810,520,1,500.68,1.0,0
CUST030811,181,2,1518.04,0.0,0
CUST030813,906,1,428.29,1.0,2
CUST030814,142,2,2403.9500000000003,0.0,3
CUST030815,136,6,4988.41,0.0,1
CUST030816,535,2,2278.04,0.0,3
CUST030817,1528,2,548.3199999999999,0.0,2
CUST030818,136,3,1461.06,0.0,3
CUST030819,469,1,74.01,1.0,0
CUST030820,66,2,691.37,0.0,0
CUST030821,31,3,3868.59,0.0,3
CUST030822,554,3,2417.75,0.0,3
CUST030823,160,4,2074.43,0.0,3
CUST030824,1595,1,1021.4,1.0,2
CUST030825,741,2,2776.76,0.0,3
CUST030826,3,3,3434.98,0.0,3
CUST030827,689,2,2774.0200000000004,0.0,3
CUST030828,1649,1,1040.36,1.0,2
CUST030829,319,2,391.90999999999997,0.0,0
CUST030830,128,2,2943.52,0.0,3
CUST030831,1587,1,354.48,1.0,2
CUST030832,584,1,1317.07,1.0,0
CUST030833,129,3,1115.23,0.0,3
CUST030835,887,3,1329.74,0.0,3
CUST030836,1644,1,230.29,1.0,2
CUST030837,155,2,1575.46,0.0,0
CUST030838,1763,1,1612.84,1.0,2
CUST030839,445,1,218.7,1.0,0
CUST030840,152,4,7920.98,0.0,1
CUST030842,829,2,1118.25,0.0,0
CUST030843,731,2,2160.0,0.0,0
CUST030845,1379,1,1370.98,1.0,2
CUST030846,144,1,223.11,1.0,0
CUST030847,391,3,1748.08,0.0,3
CUST030848,22,5,6664.15,0.0,1
CUST030849,788,3,1797.92,0.0,3
CUST030850,430,3,1382.52,0.0,3
CUST030851,109,3,1335.19,0.0,3
CUST030853,29,3,3181.21,0.0,3
CUST030854,270,2,730.8199999999999,0.0,0
CUST030855,817,2,1358.69,0.0,0
CUST030857,42,1,835.94,1.0,0
CUST030858,410,2,2650.34,0.0,3
CUST030859,1430,3,1339.21,0.0,2
CUST030860,8,4,1580.44,0.0,3
CUST030861,186,7,5568.97,0.0,1
CUST030862,130,2,725.8299999999999,0.0,0
CUST030863,310,3,1491.93,0.0,3
CUST030864,890,2,741.77,0.0,2
CUST030865,887,1,2017.91,1.0,2
CUST030866,899,6,5230.49,0.0,1
CUST030867,1445,1,484.72,1.0,2
CUST030868,43,3,3475.0699999999997,0.0,3
CUST030870,59,4,4904.6,0.0,1
CUST030872,68,2,994.8499999999999,0.0,0
CUST030873,661,3,1245.33,0.0,3
CUST030874,17,5,5020.179999999999,0.0,1
CUST030875,1675,1,113.77,1.0,2
CUST030876,1317,2,2744.77,0.0,2
CUST030877,44,3,1586.61,0.0,3
CUST030878,1540,1,2365.92,1.0,2
CUST030879,727,1,137.93,1.0,0
CUST030880,1771,1,339.39,1.0,2
CUST030881,192,3,3567.73,0.0,3
CUST030882,1187,1,899.84,1.0,2
CUST030883,1127,1,1730.38,1.0,2
CUST030884,981,2,4035.4399999999996,0.0,3
CUST030885,150,3,2243.35,0.0,3
CUST030887,1409,2,3300.99,0.0,2
CUST030888,1012,1,507.25,1.0,2
CUST030889,43,1,1618.17,1.0,0
CUST030890,288,2,1822.77,0.0,0
CUST030891,794,1,1082.68,1.0,0
CUST030892,624,1,2514.05,1.0,0
CUST030893,1186,1,131.02,1.0,2
CUST030894,244,3,3892.84,0.0,3
CUST030895,12,3,3304.46,0.0,3
CUST030896,1567,2,395.23,0.0,2
CUST030897,42,4,3989.5899999999997,0.0,1
CUST030898,363,1,212.26,1.0,0
CUST030899,1569,1,121.22,1.0,2
CUST030900,514,2,317.58,0.0,0
CUST030901,927,1,1083.54,1.0,2
CUST030902,672,1,887.13,1.0,0
CUST030903,1336,2,187.47,0.0,2
CUST030904,1147,1,768.54,1.0,2
CUST030905,40,1,803.96,1.0,0
CUST030908,706,1,1029.94,1.0,0
CUST030909,137,1,414.54,1.0,0
CUST030910,578,4,5177.4,0.0,1
CUST030911,883,1,2623.97,1.0,2
CUST030912,353,3,757.7,0.0,0
CUST030913,306,1,286.53,1.0,0
CUST030916,363,3,2533.83,0.0,3
CUST030917,147,5,6448.0,0.0,1
CUST030918,31,2,1462.26,0.0,0
CUST030919,42,1,518.99,1.0,0
CUST030920,109,1,449.48,1.0,0
CUST030921,993,2,559.96,0.0,2
CUST030922,312,2,2437.8900000000003,0.0,3
CUST030924,1367,2,2508.56,0.0,2
CUST030925,232,4,4020.2200000000003,0.0,1
CUST030927,260,2,1569.01,0.0,0
CUST030928,404,2,3824.43,0.0,3
CUST030929,140,4,1805.57,0.0,3
CUST030930,678,1,302.76,1.0,0
CUST030931,365,2,2481.9300000000003,0.0,3
CUST030932,223,1,401.82,1.0,0
CUST030933,944,1,1957.7,1.0,2
CUST030934,246,1,3439.11,1.0,0
CUST030935,545,2,1348.96,0.0,0
CUST030936,1298,1,450.77,1.0,2
CUST030937,715,2,1842.4,0.0,0
CUST030939,1589,1,1414.89,1.0,2
CUST030940,1347,2,1693.27,0.0,2
CUST030941,308,3,2543.49,0.0,3
CUST030944,22,3,2156.19,0.0,3
CUST030945,1620,1,1719.72,1.0,2
CUST030946,4,4,6572.42,0.0,1
CUST030947,556,4,3552.13,0.0,3
CUST030948,532,2,558.98,0.0,0
CUST030949,15,3,1992.02,0.0,3
CUST030950,228,1,499.59,1.0,0
CUST030951,234,1,991.27,1.0,0
CUST030953,474,2,1160.85,0.0,0
CUST030954,113,2,1612.82,0.0,0
CUST030955,623,2,1306.8,0.0,0
CUST030956,468,2,2698.63,0.0,3
CUST030957,947,3,3696.61,0.0,3
CUST030958,544,2,1435.71,0.0,0
CUST030959,139,3,1848.6599999999999,0.0,3
CUST030960,893,1,602.91,1.0,2
CUST030961,617,5,4922.05,0.0,1
CUST030962,417,3,5377.71,0.0,1
CUST030966,865,2,1839.3799999999999,0.0,2
CUST030967,602,2,2148.32,0.0,0
CUST030968,572,1,1370.28,1.0,0
CUST030971,368,4,1820.86,0.0,3
CUST030972,677,4,2889.91,0.0,3
CUST030973,187,2,567.3,0.0,0
CUST030975,65,2,1404.1299999999999,0.0,0
CUST030976,1197,2,907.8,0.0,2
CUST030977,430,7,8255.0,0.0,1
CUST030978,358,3,1482.07,0.0,3
CUST030980,832,2,1493.45,0.0,0
CUST030981,539,1,26.54,1.0,0
CUST030982,140,3,3921.98,0.0,3
CUST030983,238,2,1501.04,0.0,0
CUST030984,1430,1,32.26,1.0,2
CUST030985,1053,1,226.31,1.0,2
CUST030988,157,4,3747.87,0.0,1
CUST030989,243,3,1730.38,0.0,3
CUST030990,91,3,1189.94,0.0,3
CUST030991,191,3,2107.4,0.0,3
CUST030992,970,1,374.95,1.0,2
CUST030993,79,2,1231.73,0.0,0
CUST030996,247,3,2438.04,0.0,3
CUST030997,147,1,190.82,1.0,0
CUST030998,1151,2,2635.74,0.0,2
CUST030999,500,2,1430.04,0.0,0
CUST031000,263,2,1172.63,0.0,0
CUST031001,1557,1,676.56,1.0,2
CUST031003,49,1,369.78,1.0,0
CUST031005,424,3,3268.8900000000003,0.0,3
CUST031006,585,5,3545.95,0.0,1
CUST031007,174,2,2385.27,0.0,3
CUST031008,134,4,3634.93,0.0,1
CUST031009,139,3,2553.58,0.0,3
CUST031011,925,3,2964.1099999999997,0.0,3
CUST031012,77,3,1397.06,0.0,3
CUST031013,781,3,3344.13,0.0,3
CUST031014,812,3,739.73,0.0,0
CUST031015,267,2,1507.71,0.0,0
CUST031016,245,1,591.88,1.0,0
CUST031018,700,3,2403.4900000000002,0.0,3
CUST031019,824,2,3898.96,0.0,3
CUST031021,510,4,4444.67,0.0,1
CUST031022,282,3,2292.2200000000003,0.0,3
CUST031024,587,2,1373.3300000000002,0.0,0
CUST031025,447,2,4371.73,0.0,3
CUST031026,684,1,600.86,1.0,0
CUST031027,474,2,3129.86,0.0,3
CUST031028,347,3,939.49,0.0,3
CUST031029,443,2,888.86,0.0,0
CUST031031,419,1,102.12,1.0,0
CUST031032,1634,1,3131.13,1.0,2
CUST031033,397,2,1522.28,0.0,0
CUST031035,384,3,4202.09,0.0,3
CUST031036,897,2,745.08,0.0,2
CUST031037,775,2,2381.84,0.0,3
CUST031038,315,1,1120.33,1.0,0
CUST031040,1784,1,177.42,1.0,2
CUST031042,116,2,2717.21,0.0,3
CUST031043,1444,1,2576.47,1.0,2
CUST031044,1546,2,4607.12,0.0,2
CUST031045,38,6,5361.6900000000005,0.0,1
CUST031046,605,2,1788.4099999999999,0.0,0
CUST031047,918,1,387.67,1.0,2
CUST031049,667,2,2844.4700000000003,0.0,3
CUST031051,1083,1,405.42,1.0,2
CUST031052,858,1,175.4,1.0,2
CUST031053,169,4,3490.63,0.0,1
CUST031055,99,2,1063.27,0.0,0
CUST031056,202,1,505.96,1.0,0
CUST031057,502,1,2542.43,1.0,0
CUST031058,171,5,4324.46,0.0,1
CUST031059,16,4,3751.12,0.0,1
CUST031060,278,4,4625.4,0.0,1
CUST031061,319,1,269.19,1.0,0
CUST031062,454,5,4826.179999999999,0.0,1
CUST031063,539,1,1285.26,1.0,0
CUST031064,215,3,1318.16,0.0,3
CUST031065,1572,1,1840.6,1.0,2
CUST031066,337,2,2366.49,0.0,3
CUST031067,309,3,5154.51,0.0,1
CUST031068,1308,2,1108.04,0.0,2
CUST031069,320,3,1403.8,0.0,3
CUST031070,1104,1,1816.66,1.0,2
CUST031071,410,3,3401.36,0.0,3
CUST031072,1206,4,1540.6,0.0,3
CUST031073,815,2,2599.4,0.0,3
CUST031074,198,3,4180.28,0.0,3
CUST031075,1634,1,16.84,1.0,2
CUST031077,1637,1,147.24,1.0,2
CUST031078,826,1,1665.11,1.0,2
CUST031079,1557,1,2302.31,1.0,2
CUST031080,1162,1,344.92,1.0,2
CUST031082,92,1,179.1,1.0,0
CUST031083,374,2,1731.6799999999998,0.0,0
CUST031084,522,1,751.17,1.0,0
CUST031085,425,5,7089.5599999999995,0.0,1
CUST031087,658,1,350.16,1.0,0
CUST031088,894,2,888.5899999999999,0.0,2
CUST031089,999,1,103.19,1.0,2
CUST031090,1356,2,502.5,0.0,2
CUST031091,25,1,1465.16,1.0,0
CUST031093,950,2,1755.31,0.0,2
CUST031094,734,1,172.67,1.0,0
CUST031095,296,2,1127.95,0.0,0
CUST031096,963,2,2958.6,0.0,3
CUST031097,39,5,6421.45,0.0,1
CUST031098,1676,2,1496.29,0.0,2
CUST031099,1208,1,1635.94,1.0,2
CUST031100,1397,1,371.58,1.0,2
CUST031102,622,2,635.74,0.0,0
CUST031103,459,5,7805.3099999999995,0.0,1
CUST031104,103,3,2390.65,0.0,3
CUST031106,243,3,810.51,0.0,0
CUST031107,1074,1,537.11,1.0,2
CUST031110,87,3,3418.3599999999997,0.0,3
CUST031112,1277,2,1716.27,0.0,2
CUST031114,333,2,156.86,0.0,0
CUST031116,253,4,3250.85,0.0,3
CUST031117,789,1,78.22,1.0,0
CUST031118,101,5,3881.61,0.0,1
CUST031119,528,1,66.86,1.0,0
CUST031120,748,5,3081.37,0.0,1
CUST031121,139,5,3854.2599999999998,0.0,1
CUST031122,1819,1,444.0,1.0,2
CUST031123,229,1,538.94,1.0,0
CUST031124,816,2,656.64,0.0,0
CUST031125,544,3,2947.37,0.0,3
CUST031127,234,4,2288.53,0.0,3
CUST031128,92,1,387.3,1.0,0
CUST031129,1256,2,1575.95,0.0,2
CUST031130,207,1,286.68,1.0,0
CUST031131,642,3,4502.719999999999,0.0,3
CUST031132,711,2,4121.66,0.0,3
CUST031133,31,3,5570.79,0.0,1
CUST031136,437,1,198.68,1.0,0
CUST031137,1124,3,4692.79,0.0,3
CUST031138,909,1,349.9,1.0,2
CUST031142,264,2,2089.5699999999997,0.0,0
CUST031144,283,1,92.37,1.0,0
CUST031145,31,3,1525.1599999999999,0.0,3
CUST031146,459,3,3455.2699999999995,0.0,3
CUST031147,945,3,2432.35,0.0,3
CUST031148,1152,2,1311.26,0.0,2
CUST031149,1224,1,2560.9,1.0,2
CUST031150,374,2,1562.1,0.0,0
CUST031151,33,3,1936.0700000000002,0.0,3
CUST031152,277,2,2152.78,0.0,0
CUST031153,11,1,695.77,1.0,0
CUST031154,411,2,3016.96,0.0,3
CUST031156,1300,1,295.76,1.0,2
CUST031157,258,3,3332.2799999999997,0.0,3
CUST031158,143,1,91.03,1.0,0
CUST031159,53,3,2786.27,0.0,3
CUST031160,491,1,117.96,1.0,0
CUST031161,836,1,1488.47,1.0,2
CUST031162,1273,1,1411.45,1.0,2
CUST031164,272,3,2581.94,0.0,3
CUST031165,333,3,2282.18,0.0,3
CUST031166,1583,1,1331.93,1.0,2
CUST031167,1068,1,958.8,1.0,2
CUST031168,854,1,679.76,1.0,2
CUST031169,1572,2,855.35,0.0,2
CUST031170,391,2,486.87,0.0,0
CUST031171,852,1,324.8,1.0,2
CUST031173,866,3,1872.63,0.0,3
CUST031174,6,3,4112.72,0.0,3
CUST031176,1779,1,305.94,1.0,2
CUST031177,83,4,1524.8600000000001,0.0,3
CUST031178,52,5,3453.06,0.0,1
CUST031179,1412,1,1433.22,1.0,2
CUST031180,544,5,7693.91,0.0,1
CUST031181,661,3,4317.04,0.0,3
CUST031182,593,4,2248.83,0.0,3
CUST031183,485,1,378.98,1.0,0
CUST031184,1144,1,1478.53,1.0,2
CUST031185,668,2,1846.75,0.0,0
CUST031186,1353,1,107.47,1.0,2
CUST031187,1361,1,1418.66,1.0,2
CUST031188,744,3,4424.81,0.0,3
CUST031189,119,1,1989.33,1.0,0
CUST031190,1450,1,21.94,1.0,2
CUST031191,435,2,1399.55,0.0,0
CUST031193,1149,2,1472.3600000000001,0.0,2
CUST031194,17,2,910.3,0.0,0
CUST031195,1679,1,493.18,1.0,2
CUST031196,7,3,758.17,0.0,0
CUST031197,1481,1,857.11,1.0,2
CUST031199,947,3,2603.9,0.0,3
CUST031200,1808,1,248.57,1.0,2
CUST031202,1317,2,1503.31,0.0,2
CUST031203,820,2,1578.13,0.0,0
CUST031204,9,3,1817.05,0.0,3
CUST031205,125,2,1302.92,0.0,0
CUST031206,1609,2,2907.09,0.0,2
CUST031208,1188,1,323.15,1.0,2
CUST031209,500,3,4988.06,0.0,1
CUST031210,294,1,2988.95,1.0,0
CUST031211,732,3,2454.54,0.0,3
CUST031212,347,2,2412.21,0.0,3
CUST031213,737,3,3106.48,0.0,3
CUST031214,1520,1,1187.91,1.0,2
CUST031215,528,3,2711.04,0.0,3
CUST031216,379,2,2198.96,0.0,0
CUST031217,778,1,287.59,1.0,0
CUST031218,1018,3,2630.07,0.0,3
CUST031219,508,3,1399.57,0.0,3
CUST031220,1763,1,494.21,1.0,2
CUST031221,112,3,2441.4,0.0,3
CUST031223,392,3,2958.68,0.0,3
CUST031224,1378,1,857.24,1.0,2
CUST031225,359,2,728.55,0.0,0
CUST031226,1084,1,1155.94,1.0,2
CUST031227,148,3,3781.0800000000004,0.0,3
CUST031228,1653,1,503.09,1.0,2
CUST031230,545,2,3310.62,0.0,3
CUST031231,595,1,311.48,1.0,0
CUST031232,154,1,149.43,1.0,0
CUST031233,1062,1,122.7,1.0,2
CUST031234,973,1,1206.84,1.0,2
CUST031235,228,2,627.39,0.0,0
CUST031237,222,4,3830.51,0.0,1
CUST031238,535,2,1075.28,0.0,0
CUST031239,141,2,1309.1799999999998,0.0,0
CUST031242,313,2,1949.59,0.0,0
CUST031243,948,4,3096.15,0.0,3
CUST031245,348,3,3588.66,0.0,3
CUST031247,112,4,5470.71,0.0,1
CUST031248,193,1,548.57,1.0,0
CUST031249,266,3,1162.36,0.0,3
CUST031250,136,6,5487.53,0.0,1
CUST031252,1065,3,4071.29,0.0,3
CUST031253,143,7,6995.6900000000005,0.0,1
CUST031254,1132,1,2432.29,1.0,2
CUST031255,1035,4,2149.01,0.0,3
CUST031257,253,3,2232.82,0.0,3
CUST031258,27,4,2812.4300000000003,0.0,3
CUST031260,327,1,1202.1,1.0,0
CUST031261,504,2,1312.6,0.0,0
CUST031262,690,1,3000.04,1.0,0
CUST031263,720,4,4725.6900000000005,0.0,1
CUST031264,55,4,2210.31,0.0,3
CUST031265,584,3,2873.13,0.0,3
CUST031266,240,3,5268.200000000001,0.0,1
CUST031267,683,2,1900.11,0.0,0
CUST031268,148,3,2875.8199999999997,0.0,3
CUST031269,1046,2,2720.7,0.0,2
CUST031270,120,2,1968.7,0.0,0
CUST031271,1286,3,1607.47,0.0,2
CUST031272,1427,1,1266.27,1.0,2
CUST031273,1023,1,1745.79,1.0,2
CUST031275,2,1,87.94,1.0,0
CUST031276,390,2,2510.35,0.0,3
CUST031277,492,3,1704.23,0.0,3
CUST031278,517,4,2429.39,0.0,3
CUST031279,414,1,2063.93,1.0,0
CUST031280,832,1,860.91,1.0,2
CUST031281,1191,2,624.32,0.0,2
CUST031282,1404,1,1895.57,1.0,2
CUST031283,1403,1,988.97,1.0,2
CUST031284,379,2,1843.1100000000001,0.0,0
CUST031285,996,2,1435.4699999999998,0.0,2
CUST031286,18,2,1558.12,0.0,0
CUST031287,136,4,2531.9300000000003,0.0,3
CUST031289,454,4,2593.08,0.0,3
CUST031290,335,2,2644.14,0.0,3
CUST031292,1754,1,145.9,1.0,2
CUST031293,388,4,1500.75,0.0,3
CUST031294,425,5,3775.37,0.0,1
CUST031297,1178,1,1436.71,1.0,2
CUST031298,169,2,1381.72,0.0,0
CUST031299,1285,1,438.44,1.0,2
CUST031301,911,1,527.42,1.0,2
CUST031302,40,3,3598.93,0.0,3
CUST031303,11,1,816.45,1.0,0
CUST031304,1076,2,2352.52,0.0,2
CUST031305,81,3,1127.77,0.0,3
CUST031306,1264,2,755.8299999999999,0.0,2
CUST031307,1647,3,5003.4,0.0,2
CUST031308,534,3,4276.64,0.0,3
CUST031310,63,4,2754.34,0.0,3
CUST031311,1071,1,559.06,1.0,2
CUST031312,1559,1,622.79,1.0,2
CUST031313,1443,1,1247.29,1.0,2
CUST031314,1552,1,555.68,1.0,2
CUST031315,617,2,3239.83,0.0,3
CUST031317,1032,1,935.97,1.0,2
CUST031319,997,3,5767.69,0.0,1
CUST031320,711,1,85.86,1.0,0
CUST031321,1314,2,1189.23,0.0,2
CUST031322,1341,2,2114.02,0.0,2
CUST031323,526,4,3076.44,0.0,3
CUST031324,148,2,2080.2799999999997,0.0,0
CUST031326,1345,2,1563.58,0.0,2
CUST031327,351,1,349.79,1.0,0
CUST031328,750,1,512.3,1.0,0
CUST031329,1324,1,718.29,1.0,2
CUST031330,1638,1,436.39,1.0,2
CUST031332,291,5,3972.11,0.0,1
CUST031333,796,1,561.07,1.0,0
CUST031334,704,1,476.48,1.0,0
CUST031335,49,3,2373.2599999999998,0.0,3
CUST031336,537,3,1682.8799999999999,0.0,3
CUST031337,406,9,5292.59,0.0,1
CUST031338,1578,1,641.87,1.0,2
CUST031339,1131,1,508.06,1.0,2
CUST031340,991,1,797.26,1.0,2
CUST031341,246,1,2084.48,1.0,0
CUST031342,1024,2,610.58,0.0,2
CUST031343,431,4,5458.3099999999995,0.0,1
CUST031344,394,2,1045.33,0.0,0
CUST031345,1434,1,390.15,1.0,2
CUST031346,171,3,2580.38,0.0,3
CUST031347,120,2,3258.5200000000004,0.0,3
CUST031349,57,7,4714.39,0.0,1
CUST031351,714,3,1263.8,0.0,3
CUST031352,303,2,745.77,0.0,0
CUST031353,196,2,2455.35,0.0,3
CUST031354,494,2,907.0,0.0,0
CUST031356,486,1,1204.97,1.0,0
CUST031357,1599,1,898.58,1.0,2
CUST031358,434,2,3591.18,0.0,3
CUST031359,67,3,1131.5900000000001,0.0,3
CUST031360,136,5,4268.0,0.0,1
CUST031361,733,3,3816.69,0.0,3
CUST031362,142,2,1307.07,0.0,0
CUST031363,6,2,2045.73,0.0,0
CUST031364,1290,1,1685.04,1.0,2
CUST031365,122,4,5439.110000000001,0.0,1
CUST031366,548,2,3548.7599999999998,0.0,3
CUST031367,158,2,1748.45,0.0,0
CUST031369,646,2,730.3299999999999,0.0,0
CUST031370,764,4,3236.53,0.0,3
CUST031371,549,3,3345.46,0.0,3
CUST031372,367,2,646.55,0.0,0
CUST031374,236,2,1571.69,0.0,0
CUST031375,180,3,1737.81,0.0,3
CUST031376,7,3,2832.7200000000003,0.0,3
CUST031377,766,1,173.71,1.0,0
CUST031378,63,3,2014.17,0.0,3
CUST031379,1095,1,964.68,1.0,2
CUST031380,479,3,3432.92,0.0,3
CUST031383,1509,1,1127.18,1.0,2
CUST031384,445,3,3851.3100000000004,0.0,3
CUST031385,965,2,4249.43,0.0,3
CUST031386,587,3,5774.59,0.0,1
CUST031387,621,1,1589.77,1.0,0
CUST031388,1046,2,764.9300000000001,0.0,2
CUST031389,218,2,1213.35,0.0,0
CUST031390,884,1,2817.78,1.0,2
CUST031392,18,5,6559.28,0.0,1
CUST031394,883,1,401.16,1.0,2
CUST031395,346,2,1389.35,0.0,0
CUST031396,1547,1,332.79,1.0,2
CUST031397,158,1,796.27,1.0,0
CUST031398,1067,1,332.52,1.0,2
CUST031399,1165,2,860.63,0.0,2
CUST031400,433,2,1999.3500000000001,0.0,0
CUST031401,181,3,2845.23,0.0,3
CUST031402,388,2,1045.77,0.0,0
CUST031403,369,2,1659.1599999999999,0.0,0
CUST031404,536,2,3179.6899999999996,0.0,3
CUST031405,589,2,2308.78,0.0,3
CUST031406,62,4,1388.9,0.0,3
CUST031407,1731,1,538.45,1.0,2
CUST031408,1495,2,3001.43,0.0,2
CUST031409,1226,2,1792.0,0.0,2
CUST031412,1638,1,82.02,1.0,2
CUST031413,430,3,3244.35,0.0,3
CUST031414,703,3,3115.1,0.0,3
CUST031415,487,5,5893.4800000000005,0.0,1
CUST031416,270,2,2012.5100000000002,0.0,0
CUST031418,304,4,2597.83,0.0,3
CUST031419,363,2,927.96,0.0,0
CUST031420,194,3,1077.5500000000002,0.0,3
CUST031421,615,3,3314.97,0.0,3
CUST031422,713,2,1039.4099999999999,0.0,0
CUST031423,1028,2,3234.51,0.0,2
CUST031425,192,2,1304.95,0.0,0
CUST031426,385,5,5979.700000000001,0.0,1
CUST031427,529,1,253.58,1.0,0
CUST031429,154,3,3605.21,0.0,3
CUST031430,1503,1,1465.4,1.0,2
CUST031431,1138,1,509.15,1.0,2
CUST031432,998,2,1472.45,0.0,2
CUST031433,82,7,6353.34,0.0,1
CUST031434,1258,1,719.01,1.0,2
CUST031435,777,2,1263.98,0.0,0
CUST031436,457,2,3055.2400000000002,0.0,3
CUST031437,1291,2,3374.9800000000005,0.0,2
CUST031438,699,1,476.26,1.0,0
CUST031439,322,4,2669.98,0.0,3
CUST031440,1812,1,2454.95,1.0,2
CUST031441,750,3,2195.24,0.0,3
CUST031442,683,3,1947.5700000000002,0.0,3
CUST031443,596,1,1012.96,1.0,0
CUST031444,78,2,2365.77,0.0,3
CUST031445,971,1,1280.99,1.0,2
CUST031446,910,3,2402.0,0.0,3
CUST031447,13,6,5054.58,0.0,1
CUST031449,744,2,4253.27,0.0,3
CUST031450,551,1,1751.16,1.0,0
CUST031451,606,2,1841.5099999999998,0.0,0
CUST031452,358,2,3135.66,0.0,3
CUST031453,85,3,5211.21,0.0,1
CUST031454,330,1,1300.37,1.0,0
CUST031455,587,2,3509.59,0.0,3
CUST031457,1032,1,657.06,1.0,2
CUST031459,239,2,2693.23,0.0,3
CUST031461,179,5,2653.58,0.0,1
CUST031462,144,2,1882.15,0.0,0
CUST031463,361,1,907.21,1.0,0
CUST031464,1177,1,650.47,1.0,2
CUST031465,1069,3,3897.0499999999997,0.0,3
CUST031467,830,5,4097.95,0.0,1
CUST031468,911,2,1189.52,0.0,2
CUST031471,374,3,4857.9,0.0,1
CUST031473,740,2,2753.13,0.0,3
CUST031475,57,4,2119.9300000000003,0.0,3
CUST031477,561,2,410.35,0.0,0
CUST031478,17,2,414.82,0.0,0
CUST031479,647,3,3028.63,0.0,3
CUST031480,630,4,4308.05,0.0,1
CUST031481,806,2,1617.42,0.0,0
CUST031482,416,3,2608.94,0.0,3
CUST031483,363,3,2109.62,0.0,3
CUST031484,696,3,3098.08,0.0,3
CUST031485,1044,1,578.25,1.0,2
CUST031487,1696,1,303.14,1.0,2
CUST031488,728,2,1018.26,0.0,0
CUST031489,1649,1,1190.73,1.0,2
CUST031490,467,2,4165.63,0.0,3
CUST031491,981,1,497.01,1.0,2
CUST031492,364,3,3307.13,0.0,3
CUST031493,52,1,233.48,1.0,0
CUST031494,574,2,3328.08,0.0,3
CUST031495,443,3,2641.92,0.0,3
CUST031496,60,1,411.25,1.0,0
CUST031497,339,5,7930.280000000001,0.0,1
CUST031498,324,3,904.73,0.0,3
CUST031499,1545,1,2280.08,1.0,2
CUST031500,1378,1,643.32,1.0,2
CUST031501,444,3,5236.07,0.0,1
CUST031502,619,2,3204.09,0.0,3
CUST031503,443,4,5186.49,0.0,1
CUST031504,435,2,2115.65,0.0,0
CUST031506,54,3,4562.389999999999,0.0,1
CUST031508,1288,2,1102.24,0.0,2
CUST031510,1089,1,59.75,1.0,2
CUST031511,1106,2,3273.9500000000003,0.0,2
CUST031512,382,4,4517.46,0.0,1
CUST031514,247,3,1209.02,0.0,3
CUST031515,13,1,603.73,1.0,0
CUST031516,1416,1,343.35,1.0,2
CUST031518,231,2,1807.37,0.0,0
CUST031519,372,2,860.64,0.0,0
CUST031520,413,1,384.51,1.0,0
CUST031521,1534,3,1024.07,0.0,2
CUST031522,1122,1,2245.12,1.0,2
CUST031523,535,4,1878.9,0.0,3
CUST031525,94,3,4672.76,0.0,1
CUST031526,1438,2,337.73,0.0,2
CUST031527,605,3,1630.11,0.0,3
CUST031528,141,2,2276.06,0.0,3
CUST031529,19,2,2600.21,0.0,3
CUST031530,119,4,3851.96,0.0,1
CUST031531,339,2,1251.69,0.0,0
CUST031532,458,5,4144.22,0.0,1
CUST031533,191,2,1373.1399999999999,0.0,0
CUST031535,746,3,3356.02,0.0,3
CUST031536,828,2,1065.4099999999999,0.0,0
CUST031537,904,3,1326.1499999999999,0.0,3
CUST031538,81,2,2410.72,0.0,3
CUST031539,1315,1,187.2,1.0,2
CUST031540,1595,1,453.16,1.0,2
CUST031542,1272,1,250.01,1.0,2
CUST031543,1115,2,4123.39,0.0,3
CUST031544,187,2,3129.6200000000003,0.0,3
CUST031545,1342,1,344.78,1.0,2
CUST031546,392,2,967.26,0.0,0
CUST031547,277,3,2681.07,0.0,3
CUST031548,50,3,3566.13,0.0,3
CUST031549,407,2,314.53000000000003,0.0,0
CUST031551,69,2,493.16999999999996,0.0,0
CUST031552,42,2,2880.21,0.0,3
CUST031553,289,2,3514.71,0.0,3
CUST031554,11,5,4602.68,0.0,1
CUST031555,24,1,262.56,1.0,0
CUST031556,1619,1,2897.84,1.0,2
CUST031557,1072,2,1524.4699999999998,0.0,2
CUST031558,1489,1,1199.87,1.0,2
CUST031559,727,2,1230.73,0.0,0
CUST031560,1817,1,981.22,1.0,2
CUST031561,701,3,2880.25,0.0,3
CUST031562,279,1,505.23,1.0,0
CUST031564,966,3,903.72,0.0,2
CUST031566,93,3,5924.28,0.0,1
CUST031567,1079,1,1655.87,1.0,2
CUST031568,505,3,4109.1900000000005,0.0,3
CUST031569,481,2,1450.04,0.0,0
CUST031570,1342,1,3197.36,1.0,2
CUST031571,4,4,2389.91,0.0,3
CUST031572,4,5,3310.73,0.0,1
CUST031573,183,1,26.26,1.0,0
CUST031574,1652,1,395.85,1.0,2
CUST031575,528,3,2869.25,0.0,3
CUST031577,24,3,2955.57,0.0,3
CUST031578,378,4,5165.07,0.0,1
CUST031579,278,3,6168.599999999999,0.0,1
CUST031580,446,2,1718.69,0.0,0
CUST031582,609,2,1233.33,0.0,0
CUST031583,90,4,4714.900000000001,0.0,1
CUST031584,1517,2,3100.8199999999997,0.0,2
CUST031585,348,2,3937.25,0.0,3
